window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2
200,6,0.006386137029891565,-0.0016571572961133487,-0.0020080154903754366,-9.685753976640399e-09,-0.002193923408175369,0.5,,0.000424377010273294,1.893689489952576,1682,1683,1581
200,3,0.007088116333636816,-0.00165490296135779,-0.002011474876117303,-1.905411384228728e-10,-0.0022571002758546843,0.5,,0.00042735037822921835,1.9103047559061446,1685,1686,1584
200,3,0.004882151906398154,-0.00165490296135779,-0.002011474876117303,-1.905411384228728e-10,-0.0022571002758546843,0.5,,0.00042735037822921835,1.9103047559061446,1685,1686,1584
200,3,0.004666076055864927,-0.00165490296135779,-0.002011474876117303,-1.905411384228728e-10,-0.0022571002758546843,0.5,,0.00042735037822921835,1.9103047559061446,1685,1686,1584
200,3,0.009416506865542334,-0.00165490296135779,-0.002011474876117303,-1.905411384228728e-10,-0.0022571002758546843,0.5,,0.00042735037822921835,1.9103047559061446,1685,1686,1584
200,3,0.006386137029891565,-0.00165490296135779,-0.002011474876117303,-1.905411384228728e-10,-0.0022571002758546843,0.5,,0.00042735037822921835,1.9103047559061446,1685,1686,1584
200,3,0.008777381800309384,-0.00165490296135779,-0.002011474876117303,-1.905411384228728e-10,-0.0022571002758546843,0.5,,0.00042735037822921835,1.9103047559061446,1685,1686,1584
200,7,0.006386137029891565,-0.001657904122984513,-0.002006824022916298,-9.083349516991746e-08,-0.0022785269828904386,0.5,,0.0004243695612737647,1.8925301815455045,1681,1682,1580
200,7,0.008777381800309384,-0.001657904122984513,-0.002006824022916298,-9.083349516991746e-08,-0.0022785269828904386,0.5,,0.0004243695612737647,1.8925301815455045,1681,1682,1580
200,7,0.009416506865542334,-0.001657904122984513,-0.002006824022916298,-9.083349516991746e-08,-0.0022785269828904386,0.5,,0.0004243695612737647,1.8925301815455045,1681,1682,1580
200,7,0.004666076055864927,-0.001657904122984513,-0.002006824022916298,-9.083349516991746e-08,-0.0022785269828904386,0.5,,0.0004243695612737647,1.8925301815455045,1681,1682,1580
200,7,0.004882151906398154,-0.001657904122984513,-0.002006824022916298,-9.083349516991746e-08,-0.0022785269828904386,0.5,,0.0004243695612737647,1.8925301815455045,1681,1682,1580
200,7,0.007088116333636816,-0.001657904122984513,-0.002006824022916298,-9.083349516991746e-08,-0.0022785269828904386,0.5,,0.0004243695612737647,1.8925301815455045,1681,1682,1580
200,8,0.006386137029891565,-0.0016587350577125651,-0.0020057680162584024,-1.1900924690166903e-11,-0.002289321449138626,0.5,,0.00042675425540017123,1.90209684037263,1680,1681,1579
200,8,0.007088116333636816,-0.0016587350577125651,-0.0020057680162584024,-1.1900924690166903e-11,-0.002289321449138626,0.5,,0.00042675425540017123,1.90209684037263,1680,1681,1579
200,8,0.004882151906398154,-0.0016587350577125651,-0.0020057680162584024,-1.1900924690166903e-11,-0.002289321449138626,0.5,,0.00042675425540017123,1.90209684037263,1680,1681,1579
200,8,0.004666076055864927,-0.0016587350577125651,-0.0020057680162584024,-1.1900924690166903e-11,-0.002289321449138626,0.5,,0.00042675425540017123,1.90209684037263,1680,1681,1579
200,8,0.009416506865542334,-0.0016587350577125651,-0.0020057680162584024,-1.1900924690166903e-11,-0.002289321449138626,0.5,,0.00042675425540017123,1.90209684037263,1680,1681,1579
200,8,0.008777381800309384,-0.0016587350577125651,-0.0020057680162584024,-1.1900924690166903e-11,-0.002289321449138626,0.5,,0.00042675425540017123,1.90209684037263,1680,1681,1579
100,2,0.006386137029891565,-0.003753649656022652,-0.0018012876197894823,0.00014795463131489495,-0.00228978524938217,0.4420486519413464,1.6538817380432251,0.00044009130036508094,1.9826189451531033,1786,1787,1685
100,7,0.007088116333636816,-0.00389653678311568,-0.0021067664273974884,0.0002763367779980985,-0.0022904292068566257,0.4871536465005774,1.2964943072767081,0.0004611172338197767,2.0871801374280152,1781,1782,1680
