"DATE","vwretx","sprtrn"
"2015-11-04",-0.003671,-0.003545
"2015-11-05",-0.001563,-0.001132
"2015-11-06",-0.000491,-0.000348
"2015-11-09",-0.009762,-0.009823
"2015-11-10",0.001072,0.001511
"2015-11-11",-0.004136,-0.003228
"2015-11-12",-0.014722,-0.01399
"2015-11-13",-0.009798,-0.011207
"2015-11-16",0.013607,0.014903
"2015-11-17",-0.001519,-0.001339
"2015-11-18",0.015198,0.016162
"2015-11-19",-0.001034,-0.001123
"2015-11-20",0.002884,0.00381
"2015-11-23",-0.000707,-0.001235
"2015-11-24",0.002306,0.001222
"2015-11-25",0.001064,-0.000129
"2015-11-27",0.000595,0.000594
"2015-11-30",-0.003966,-0.004641
"2015-12-01",0.009417,0.010681
"2015-12-02",-0.010923,-0.010996
"2015-12-03",-0.014346,-0.014374
"2015-12-04",0.016441,0.020526
"2015-12-07",-0.009826,-0.00699
"2015-12-08",-0.006191,-0.00649
"2015-12-09",-0.006711,-0.007739
"2015-12-10",0.001954,0.002251
"2015-12-11",-0.020022,-0.019423
"2015-12-14",0.001523,0.004756
"2015-12-15",0.011291,0.010619
"2015-12-16",0.014802,0.014515
"2015-12-17",-0.014725,-0.015041
"2015-12-18",-0.015156,-0.017797
"2015-12-21",0.006894,0.007778
"2015-12-22",0.008749,0.008817
"2015-12-23",0.013561,0.012418
"2015-12-24",-0.000948,-0.001599
"2015-12-28",-0.003337,-0.002179
"2015-12-29",0.009731,0.01063
"2015-12-30",-0.007472,-0.007217
"2015-12-31",-0.008207,-0.009412
"2016-01-04",-0.015053,-0.015304
"2016-01-05",0.001394,0.002012
"2016-01-06",-0.014067,-0.013115
"2016-01-07",-0.023933,-0.0237
"2016-01-08",-0.01094,-0.010838
"2016-01-11",-0.001736,0.000853
"2016-01-12",0.006058,0.007803
"2016-01-13",-0.025947,-0.024965
"2016-01-14",0.015404,0.016696
"2016-01-15",-0.021706,-0.021599
"2016-01-19",-0.002421,0.000532
"2016-01-20",-0.010704,-0.011694
"2016-01-21",0.00563,0.005195
"2016-01-22",0.022443,0.020284
"2016-01-25",-0.016752,-0.015638
"2016-01-26",0.015917,0.014144
"2016-01-27",-0.010697,-0.010863
"2016-01-28",0.004927,0.005529
"2016-01-29",0.024504,0.02476
"2016-02-01",-0.000409,-0.000443
"2016-02-02",-0.020048,-0.018743
"2016-02-03",0.005418,0.004992
"2016-02-04",0.003412,0.001527
"2016-02-05",-0.019632,-0.018481
"2016-02-08",-0.017047,-0.014154
"2016-02-09",-0.003224,-0.000664
"2016-02-10",-9e-06,-0.000189
"2016-02-11",-0.012157,-0.012301
"2016-02-12",0.020049,0.019518
"2016-02-16",0.017448,0.016517
"2016-02-17",0.017983,0.01648
"2016-02-18",-0.004284,-0.004666
"2016-02-19",-0.000351,-2.6e-05
"2016-02-22",0.014289,0.014454
"2016-02-23",-0.011836,-0.012454
"2016-02-24",0.004917,0.00444
"2016-02-25",0.010834,0.011348
"2016-02-26",0.000181,-0.00187
"2016-02-29",-0.005969,-0.008121
"2016-03-01",0.022243,0.023869
"2016-03-02",0.005516,0.004094
"2016-03-03",0.005503,0.003499
"2016-03-04",0.004072,0.003306
"2016-03-07",0.003165,0.000885
"2016-03-08",-0.013703,-0.01124
"2016-03-09",0.00537,0.005052
"2016-03-10",-0.001337,0.000156
"2016-03-11",0.017173,0.016396
"2016-03-14",-0.001637,-0.001261
"2016-03-15",-0.004532,-0.001837
"2016-03-16",0.007399,0.0056
"2016-03-17",0.00823,0.006595
"2016-03-18",0.003775,0.004406
"2016-03-21",0.000447,0.000986
"2016-03-22",-0.000487,-0.000877
"2016-03-23",-0.009544,-0.006386
"2016-03-24",-0.000148,-0.000378
"2016-03-28",0.000793,0.000545
"2016-03-29",0.010788,0.008817
"2016-03-30",0.004374,0.00435
"2016-03-31",-0.000878,-0.00204
"2016-04-01",0.004594,0.006331
"2016-04-04",-0.004541,-0.003208
"2016-04-05",-0.010016,-0.010145
"2016-04-06",0.010799,0.010508
"2016-04-07",-0.011686,-0.011976
"2016-04-08",0.004307,0.002787
"2016-04-11",-0.001837,-0.00274
"2016-04-12",0.01037,0.009662
"2016-04-13",0.011192,0.01004
"2016-04-14",-0.000544,0.000173
"2016-04-15",-0.00057,-0.000984
"2016-04-18",0.006751,0.006541
"2016-04-19",0.004485,0.003085
"2016-04-20",0.001178,0.000762
"2016-04-21",-0.005335,-0.005194
"2016-04-22",0.001831,4.8e-05
"2016-04-25",-0.002797,-0.001812
"2016-04-26",0.003355,0.001873
"2016-04-27",0.002515,0.001649
"2016-04-28",-0.008682,-0.009231
"2016-04-29",-0.004496,-0.005063
"2016-05-02",0.006695,0.00781
"2016-05-03",-0.011129,-0.008677
"2016-05-04",-0.006395,-0.005937
"2016-05-05",-0.000625,-0.000239
"2016-05-06",0.00339,0.003175
"2016-05-09",-0.000215,0.000753
"2016-05-10",0.012262,0.012484
"2016-05-11",-0.008705,-0.009562
"2016-05-12",-0.001042,-0.00017
"2016-05-13",-0.008035,-0.008478
"2016-05-16",0.010127,0.009797
"2016-05-17",-0.00882,-0.009411
"2016-05-18",-0.000931,0.000205
"2016-05-19",-0.003806,-0.003707
"2016-05-20",0.007522,0.006019
"2016-05-23",-0.001822,-0.002085
"2016-05-24",0.013088,0.013681
"2016-05-25",0.00725,0.006975
"2016-05-26",-0.000285,-0.00021
"2016-05-27",0.004262,0.004287
"2016-05-31",-0.000393,-0.001
"2016-06-01",0.002191,0.00113
"2016-06-02",0.003516,0.002825
"2016-06-03",-0.001965,-0.002912
"2016-06-06",0.006103,0.004897
"2016-06-07",0.002091,0.001289
"2016-06-08",0.003378,0.003309
"2016-06-09",-0.002858,-0.001718
"2016-06-10",-0.011246,-0.009175
"2016-06-13",-0.008417,-0.008115
"2016-06-14",-0.002918,-0.001799
"2016-06-15",-0.000565,-0.001841
"2016-06-16",0.001788,0.003133
"2016-06-17",-0.001838,-0.003258
"2016-06-20",0.007217,0.005808
"2016-06-21",0.002165,0.002712
"2016-06-22",-0.00199,-0.001652
"2016-06-23",0.0144,0.013364
"2016-06-24",-0.036645,-0.03592
"2016-06-27",-0.020321,-0.018097
"2016-06-28",0.017767,0.01777
"2016-06-29",0.017494,0.017033
"2016-06-30",0.013151,0.013565
"2016-07-01",0.002845,0.001949
"2016-07-05",-0.00828,-0.006848
"2016-07-06",0.00514,0.005353
"2016-07-07",-0.000771,-0.000872
"2016-07-08",0.015462,0.015253
"2016-07-11",0.004208,0.003409
"2016-07-12",0.007918,0.007009
"2016-07-13",-0.000331,0.000135
"2016-07-14",0.004664,0.005259
"2016-07-15",-0.000807,-0.000929
"2016-07-18",0.002573,0.002382
"2016-07-19",-0.002382,-0.001435
"2016-07-20",0.004528,0.00427
"2016-07-21",-0.003337,-0.003612
"2016-07-22",0.004465,0.004554
"2016-07-25",-0.00316,-0.003011
"2016-07-26",0.001592,0.000323
"2016-07-27",-0.00133,-0.001199
"2016-07-28",0.001554,0.001606
"2016-07-29",0.002581,0.001631
"2016-08-01",-0.002293,-0.00127
"2016-08-02",-0.007131,-0.006362
"2016-08-03",0.004113,0.003134
"2016-08-04",0.000591,0.000213
"2016-08-05",0.008034,0.008603
"2016-08-08",2.2e-05,-0.000907
"2016-08-09",0.001028,0.00039
"2016-08-10",-0.00284,-0.002865
"2016-08-11",0.004648,0.004735
"2016-08-12",-0.000547,-0.000796
"2016-08-15",0.003916,0.002793
"2016-08-16",-0.005615,-0.005479
"2016-08-17",0.000825,0.001869
"2016-08-18",0.003359,0.0022
"2016-08-19",-0.001927,-0.00144
"2016-08-22",-0.000451,-0.000563
"2016-08-23",0.002802,0.001952
"2016-08-24",-0.006099,-0.00524
"2016-08-25",-0.000691,-0.001365
"2016-08-26",-0.001846,-0.001579
"2016-08-29",0.005098,0.005228
"2016-08-30",-0.001643,-0.001954
"2016-08-31",-0.002719,-0.002376
"2016-09-01",0.000685,-4.1e-05
"2016-09-02",0.005839,0.004201
"2016-09-06",0.003369,0.002982
"2016-09-07",0.000621,-0.000146
"2016-09-08",-0.002134,-0.002223
"2016-09-09",-0.025024,-0.024522
"2016-09-12",0.013295,0.014677
"2016-09-13",-0.016197,-0.014831
"2016-09-14",-0.000603,-0.000588
"2016-09-15",0.009983,0.010109
"2016-09-16",-0.003957,-0.003772
"2016-09-19",0.00136,-1.9e-05
"2016-09-20",-0.000421,0.000299
"2016-09-21",0.011823,0.010917
"2016-09-22",0.007758,0.0065
"2016-09-23",-0.005943,-0.005737
"2016-09-26",-0.008365,-0.008588
"2016-09-27",0.005067,0.006444
"2016-09-28",0.006442,0.005296
"2016-09-29",-0.009267,-0.009321
"2016-09-30",0.0078,0.007968
"2016-10-03",-0.003173,-0.003261
"2016-10-04",-0.005707,-0.004956
"2016-10-05",0.004634,0.004297
"2016-10-06",-0.000778,0.000482
"2016-10-07",-0.003861,-0.003253
"2016-10-10",0.005594,0.004606
"2016-10-11",-0.012627,-0.012447
"2016-10-12",0.000849,0.001147
"2016-10-13",-0.003359,-0.003099
"2016-10-14",-0.000329,0.000202
"2016-10-17",-0.002544,-0.003038
"2016-10-18",0.006554,0.00616
"2016-10-19",0.002893,0.002192
"2016-10-20",-0.001741,-0.001376
"2016-10-21",-0.00012,-8.4e-05
"2016-10-24",0.004397,0.00475
"2016-10-25",-0.004391,-0.003798
"2016-10-26",-0.002812,-0.00174
"2016-10-27",-0.004107,-0.002987
"2016-10-28",-0.002635,-0.003108
"2016-10-31",0.000418,-0.000122
"2016-11-01",-0.006812,-0.006787
"2016-11-02",-0.007812,-0.006525
"2016-11-03",-0.00425,-0.004423
"2016-11-04",-0.001281,-0.001666
"2016-11-07",0.020904,0.022224
"2016-11-08",0.003529,0.003772
"2016-11-09",0.011949,0.011077
"2016-11-10",0.001865,0.001951
"2016-11-11",0.000261,-0.001398
"2016-11-14",0.002274,-0.000116
"2016-11-15",0.007725,0.007481
"2016-11-16",-0.001722,-0.001582
"2016-11-17",0.004556,0.004676
"2016-11-18",-0.001482,-0.002387
"2016-11-21",0.007741,0.007461
"2016-11-22",0.002992,0.002165
"2016-11-23",0.00091,0.000808
"2016-11-25",0.003617,0.003914
"2016-11-28",-0.006059,-0.005254
"2016-11-29",0.00077,0.001335
"2016-11-30",-0.001744,-0.002653
"2016-12-01",-0.00428,-0.003516
"2016-12-02",0.000696,0.000397
"2016-12-05",0.00723,0.005821
"2016-12-06",0.004729,0.003411
"2016-12-07",0.0122,0.013163
"2016-12-08",0.003637,0.002159
"2016-12-09",0.003896,0.005939
"2016-12-12",-0.0025,-0.001137
"2016-12-13",0.005584,0.00654
"2016-12-14",-0.009699,-0.008117
"2016-12-15",0.003544,0.003883
"2016-12-16",-0.001286,-0.001751
"2016-12-19",0.002021,0.001975
"2016-12-20",0.00417,0.003638
"2016-12-21",-0.002675,-0.002457
"2016-12-22",-0.002988,-0.001863
"2016-12-23",0.001754,0.001252
"2016-12-27",0.002509,0.002248
"2016-12-28",-0.008258,-0.008357
"2016-12-29",0.000517,-0.000293
"2016-12-30",-0.00407,-0.004637
"2017-01-03",0.008177,0.008487
"2017-01-04",0.008463,0.005722
"2017-01-05",-0.000955,-0.000771
"2017-01-06",0.002084,0.003517
"2017-01-09",-0.003932,-0.003549
"2017-01-10",0.001304,0.0
"2017-01-11",0.003117,0.00283
"2017-01-12",-0.002558,-0.002145
"2017-01-13",0.002813,0.00185
"2017-01-17",-0.003716,-0.002968
"2017-01-18",0.001299,0.001764
"2017-01-19",-0.003912,-0.003609
"2017-01-20",0.003601,0.003366
"2017-01-23",-0.001943,-0.00269
"2017-01-24",0.008343,0.006565
"2017-01-25",0.008075,0.008026
"2017-01-26",-0.001172,-0.000735
"2017-01-27",-0.001708,-0.000866
"2017-01-30",-0.007118,-0.00601
"2017-01-31",0.000823,-0.00089
"2017-02-01",5.4e-05,0.000298
"2017-02-02",0.000532,0.00057
"2017-02-03",0.007688,0.007265
"2017-02-06",-0.00273,-0.002115
"2017-02-07",-0.000578,0.000227
"2017-02-08",0.000976,0.000693
"2017-02-09",0.006356,0.005752
"2017-02-10",0.004054,0.003566
"2017-02-13",0.004442,0.005246
"2017-02-14",0.003687,0.004007
"2017-02-15",0.00464,0.004992
"2017-02-16",-0.001348,-0.000864
"2017-02-17",0.001871,0.001679
"2017-02-21",0.005799,0.006048
"2017-02-22",-0.001818,-0.001082
"2017-02-23",-0.000995,0.000419
"2017-02-24",0.000262,0.001493
"2017-02-27",0.001878,0.001018
"2017-02-28",-0.004674,-0.002578
"2017-03-01",0.013168,0.013674
"2017-03-02",-0.006928,-0.00586
"2017-03-03",0.00092,0.000504
"2017-03-06",-0.003832,-0.003277
"2017-03-07",-0.003505,-0.002913
"2017-03-08",-0.003506,-0.002284
"2017-03-09",-0.000283,0.0008
"2017-03-10",0.00341,0.003269
"2017-03-13",0.001376,0.000367
"2017-03-14",-0.004225,-0.003379
"2017-03-15",0.010075,0.008375
"2017-03-16",-0.00065,-0.001627
"2017-03-17",-0.000885,-0.001314
"2017-03-20",-0.002367,-0.00201
"2017-03-21",-0.013684,-0.012408
"2017-03-22",0.001734,0.00189
"2017-03-23",0.000135,-0.00106
"2017-03-24",-0.000434,-0.000844
"2017-03-27",-0.00037,-0.00102
"2017-03-28",0.00688,0.007251
"2017-03-29",0.002001,0.001085
"2017-03-30",0.002563,0.002935
"2017-03-31",-0.00112,-0.002255
"2017-04-03",-0.002701,-0.001642
"2017-04-04",0.000514,0.00056
"2017-04-05",-0.004206,-0.003055
"2017-04-06",0.00328,0.001929
"2017-04-07",-0.000722,-0.000827
"2017-04-10",0.001423,0.000688
"2017-04-11",-0.000255,-0.001434
"2017-04-12",-0.004588,-0.00376
"2017-04-13",-0.007211,-0.006815
"2017-04-17",0.00865,0.008613
"2017-04-18",-0.002532,-0.002903
"2017-04-19",-0.001438,-0.001716
"2017-04-20",0.007653,0.007557
"2017-04-21",-0.002876,-0.003035
"2017-04-24",0.01073,0.01084
"2017-04-25",0.005959,0.006091
"2017-04-26",-0.000165,-0.000486
"2017-04-27",-0.000172,0.000553
"2017-04-28",-0.002641,-0.001913
"2017-05-01",0.001964,0.001732
"2017-05-02",0.000251,0.001189
"2017-05-03",-0.002762,-0.001271
"2017-05-04",-0.000855,0.000582
"2017-05-05",0.00577,0.004089
"2017-05-08",-0.001086,3.8e-05
"2017-05-09",-0.001022,-0.001025
"2017-05-10",0.002306,0.001131
"2017-05-11",-0.003007,-0.002163
"2017-05-12",-0.001569,-0.001478
"2017-05-15",0.005506,0.004776
"2017-05-16",-0.000534,-0.000687
"2017-05-17",-0.018326,-0.018178
"2017-05-18",0.003342,0.003687
"2017-05-19",0.007536,0.006767
"2017-05-22",0.005372,0.00516
"2017-05-23",0.001501,0.001838
"2017-05-24",0.002361,0.002489
"2017-05-25",0.003149,0.004442
"2017-05-26",0.000188,0.000311
"2017-05-30",-0.002401,-0.001205
"2017-05-31",-0.000437,-0.00046
"2017-06-01",0.008911,0.007571
"2017-06-02",0.00347,0.003708
"2017-06-05",-0.001853,-0.001218
"2017-06-06",-0.002159,-0.002779
"2017-06-07",0.00055,0.001568
"2017-06-08",0.001552,0.000267
"2017-06-09",-0.000551,-0.00083
"2017-06-12",-0.000919,-0.000979
"2017-06-13",0.005074,0.004511
"2017-06-14",-0.002367,-0.000996
"2017-06-15",-0.003102,-0.00224
"2017-06-16",0.000446,0.000284
"2017-06-19",0.007615,0.008347
"2017-06-20",-0.007657,-0.006697
"2017-06-21",-0.000892,-0.000583
"2017-06-22",0.000785,-0.000456
"2017-06-23",0.002876,0.001561
"2017-06-26",0.000904,0.000316
"2017-06-27",-0.007529,-0.008073
"2017-06-28",0.009738,0.008808
"2017-06-29",-0.00818,-0.0086
"2017-06-30",0.001409,0.001533
