PERMNO,date,NCUSIP,TICKER,COMNAM,PERMCO,CUSIP
84041,2024-12-31,89681810,TGI,TRIUMPH GROUP INC NEW,31779,89681810
84042,2024-12-30,70959W10,PAG,PENSKE AUTOMOTIVE GROUP INC,31780,70959W10
84042,2024-12-31,70959W10,PAG,PENSKE AUTOMOTIVE GROUP INC,31780,70959W10
84062,2024-12-30,09180C10,BJRI,BJS RESTAURANTS INC,15025,09180C10
84062,2024-12-31,09180C10,BJRI,BJS RESTAURANTS INC,15025,09180C10
84072,2024-12-30,26152H30,DRD,DRDGOLD LTD,15007,26152H30
84072,2024-12-31,26152H30,DRD,DRDGOLD LTD,15007,26152H30
84083,2024-12-30,41321630,HMY,HARMONY GOLD MINING CO LTD,15005,41321630
84083,2024-12-31,41321630,HMY,HARMONY GOLD MINING CO LTD,15005,41321630
84129,2024-12-30,98970110,ZION,ZIONS BANCORPORATION N A,5057,98970110
84129,2024-12-31,98970110,ZION,ZIONS BANCORPORATION N A,5057,98970110
84167,2024-12-30,37192710,GEL,GENESIS ENERGY L P,31796,37192710
84167,2024-12-31,37192710,GEL,GENESIS ENERGY L P,31796,37192710
84172,2024-12-30,67018T10,NUS,NU SKIN ENTERPRISES INC,31802,67018T10
84172,2024-12-31,67018T10,NUS,NU SKIN ENTERPRISES INC,31802,67018T10
84176,2024-12-30,81105440,SSP,E W SCRIPPS CO,31806,81105440
84176,2024-12-31,81105440,SSP,E W SCRIPPS CO,31806,81105440
84181,2024-12-30,13637510,CNI,CANADIAN NATIONAL RAILWAY CO,27520,13637510
84181,2024-12-31,13637510,CNI,CANADIAN NATIONAL RAILWAY CO,27520,13637510
84184,2024-12-30,00430H20,AXDX,ACCELERATE DIAGNOSTICS INC,15158,00430H20
84184,2024-12-31,00430H20,AXDX,ACCELERATE DIAGNOSTICS INC,15158,00430H20
84207,2024-12-30,M3760D10,ESLT,ELBIT SYSTEMS LTD,15192,M3760D10
84207,2024-12-31,M3760D10,ESLT,ELBIT SYSTEMS LTD,15192,M3760D10
84210,2024-12-30,34656310,FORR,FORRESTER RESEARCH INC,15190,34656310
84210,2024-12-31,34656310,FORR,FORRESTER RESEARCH INC,15190,34656310
84234,2024-12-30,29426810,PLUS,EPLUS INC,15147,29426810
84234,2024-12-31,29426810,PLUS,EPLUS INC,15147,29426810
84262,2024-12-30,85811910,STLD,STEEL DYNAMICS INC,15171,85811910
84262,2024-12-31,85811910,STLD,STEEL DYNAMICS INC,15171,85811910
84275,2024-12-30,91116310,UNFI,UNITED NATURAL FOODS INC,15108,91116310
84275,2024-12-31,91116310,UNFI,UNITED NATURAL FOODS INC,15108,91116310
84302,2024-12-30,09175M80,GPUS,HYPERSCALE DATA INC,15236,09175M80
84302,2024-12-31,09175M80,GPUS,HYPERSCALE DATA INC,15236,09175M80
84314,2024-12-30,G4481U10,HIHO,HIGHWAY HOLDINGS LTD,15217,G4481U10
84314,2024-12-31,G4481U10,HIHO,HIGHWAY HOLDINGS LTD,15217,G4481U10
84319,2024-12-30,53679710,LAD,LITHIA MOTORS INC,15243,53679710
84319,2024-12-31,53679710,LAD,LITHIA MOTORS INC,15243,53679710
84321,2024-12-30,74365N20,PTIX,PROTAGENIC THERAPEUTICS INC,15244,74365N20
84321,2024-12-31,74365N20,PTIX,PROTAGENIC THERAPEUTICS INC,15244,74365N20
84348,2024-12-30,92552V10,VSAT,VIASAT INC,15199,92552V10
84348,2024-12-31,92552V10,VSAT,VIASAT INC,15199,92552V10
84372,2024-12-30,62886E10,VYX,N C R VOYIX CORP,31832,62886E10
84372,2024-12-31,62886E10,VYX,N C R VOYIX CORP,31832,62886E10
84373,2024-12-30,74834L10,DGX,QUEST DIAGNOSTICS INC,31838,74834L10
84373,2024-12-31,74834L10,DGX,QUEST DIAGNOSTICS INC,31838,74834L10
84381,2024-12-30,77390310,ROK,ROCKWELL AUTOMATION INC,31847,77390310
84381,2024-12-31,77390310,ROK,ROCKWELL AUTOMATION INC,31847,77390310
84385,2024-12-30,45778Q10,NSP,INSPERITY INC,31890,45778Q10
84385,2024-12-31,45778Q10,NSP,INSPERITY INC,31890,45778Q10
84386,2024-12-30,05965X10,BSAC,BANCO SANTANDER CHILE NEW,31891,05965X10
84386,2024-12-31,05965X10,BSAC,BANCO SANTANDER CHILE NEW,31891,05965X10
84387,2024-12-30,21868310,CMT,CORE MOLDING TECHNOLOGIES INC,31894,21868310
84387,2024-12-31,21868310,CMT,CORE MOLDING TECHNOLOGIES INC,31894,21868310
84389,2024-12-30,84044110,SSB,SOUTHSTATE CORP,31896,84044110
84389,2024-12-31,84044110,SSB,SOUTHSTATE CORP,31896,84044110
84392,2024-12-30,49427F10,KRC,KILROY REALTY CORP,31899,49427F10
84392,2024-12-31,49427F10,KRC,KILROY REALTY CORP,31899,49427F10
84397,2024-12-30,91329010,UNTY,UNITY BANCORP INC,31907,91329010
84397,2024-12-31,91329010,UNTY,UNITY BANCORP INC,31907,91329010
84398,2024-12-30,78462F10,SPY,SPDR S & P 500 E T F TRUST,46699,78462F10
84398,2024-12-31,78462F10,SPY,SPDR S & P 500 E T F TRUST,46699,78462F10
84403,2024-12-30,98074510,WWD,WOODWARD INC,27497,98074510
84403,2024-12-31,98074510,WWD,WOODWARD INC,27497,98074510
84411,2024-12-30,22889510,CCEL,CRYO CELL INTERNATIONAL INC,15276,22889510
84411,2024-12-31,22889510,CCEL,CRYO CELL INTERNATIONAL INC,15276,22889510
84413,2024-12-30,15708510,CERS,CERUS CORP,15306,15708510
84413,2024-12-31,15708510,CERS,CERUS CORP,15306,15708510
84419,2024-12-30,M4018420,ELTK,ELTEK LTD,15285,M4018420
84419,2024-12-31,M4018420,ELTK,ELTEK LTD,15285,M4018420
84438,2024-12-30,42328H10,HLIO,HELIOS TECHNOLOGIES INC,15267,42328H10
84438,2024-12-31,42328H10,HLIO,HELIOS TECHNOLOGIES INC,15267,42328H10
84511,2024-12-30,92346J10,VCEL,VERICEL CORP,15314,92346J10
84511,2024-12-31,92346J10,VCEL,VERICEL CORP,15314,92346J10
84516,2024-12-30,13967410,CCBG,CAPITAL CITY BANK GROUP,15307,13967410
84516,2024-12-31,13967410,CCBG,CAPITAL CITY BANK GROUP,15307,13967410
84519,2024-12-30,17177930,CIEN,CIENA CORP,15321,17177930
84519,2024-12-31,17177930,CIEN,CIENA CORP,15321,17177930
84563,2024-12-30,82704810,SLGN,SILGAN HOLDINGS INC,15339,82704810
84563,2024-12-31,82704810,SLGN,SILGAN HOLDINGS INC,15339,82704810
84566,2024-12-30,G3963720,GOGL,GOLDEN OCEAN GROUP LTD,15323,G3963720
84566,2024-12-31,G3963720,GOGL,GOLDEN OCEAN GROUP LTD,15323,G3963720
84588,2024-12-30,91879Q10,MTN,VAIL RESORTS INC,31933,91879Q10
84588,2024-12-31,91879Q10,MTN,VAIL RESORTS INC,31933,91879Q10
84601,2024-12-30,G3203012,CLWT,EURO TECH HOLDINGS CO LTD,15388,G3203012
84601,2024-12-31,G3203012,CLWT,EURO TECH HOLDINGS CO LTD,15388,G3203012
84603,2024-12-30,22640610,CRESY,CRESUD S A C I F Y A,15393,22640610
84603,2024-12-31,22640610,CRESY,CRESUD S A C I F Y A,15393,22640610
84606,2024-12-30,29873610,EEFT,EURONET WORLDWIDE INC,15376,29873610
84606,2024-12-31,29873610,EEFT,EURONET WORLDWIDE INC,15376,29873610
84607,2024-12-30,29084640,EMKR,EMCORE CORP,15374,29084640
84607,2024-12-31,29084640,EMKR,EMCORE CORP,15374,29084640
84621,2024-12-30,H5043023,LOGI,LOGITECH INTERNATIONAL SA,15412,H5043023
84621,2024-12-31,H5043023,LOGI,LOGITECH INTERNATIONAL SA,15412,H5043023
84636,2024-12-30,97650W10,WTFC,WINTRUST FINANCIAL CORP,15385,97650W10
84636,2024-12-31,97650W10,WTFC,WINTRUST FINANCIAL CORP,15385,97650W10
84650,2024-12-30,G0535E10,APWC,ASIA PACIFIC WIRE & CBLE CORP LT,31944,G0535E10
84650,2024-12-31,G0535E10,APWC,ASIA PACIFIC WIRE & CBLE CORP LT,31944,G0535E10
84656,2024-12-30,05280010,ALV,AUTOLIV INC,31946,05280010
84656,2024-12-31,05280010,ALV,AUTOLIV INC,31946,05280010
84660,2024-12-30,29081P20,AKO,EMBOTELLADORA ANDINA S A,30444,29081P20
84660,2024-12-31,29081P20,AKO,EMBOTELLADORA ANDINA S A,30444,29081P20
84661,2024-12-30,29081P30,AKO,EMBOTELLADORA ANDINA S A,30444,29081P30
84661,2024-12-31,29081P30,AKO,EMBOTELLADORA ANDINA S A,30444,29081P30
84723,2024-12-30,16411R20,LNG,CHENIERE ENERGY INC,15434,16411R20
84723,2024-12-31,16411R20,LNG,CHENIERE ENERGY INC,15434,16411R20
84737,2024-12-30,40230710,GIFI,GULF ISLAND FABRICATION INC,15423,40230710
84737,2024-12-31,40230710,GIFI,GULF ISLAND FABRICATION INC,15423,40230710
84757,2024-12-30,09060C50,BKYI,BIO KEY INTERNATIONAL INC,15441,09060C50
84757,2024-12-31,09060C50,BKYI,BIO KEY INTERNATIONAL INC,15441,09060C50
84761,2024-12-30,87405410,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,15436,87405410
84761,2024-12-31,87405410,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,15436,87405410
84767,2024-12-30,01527110,ARE,ALEXANDRIA REAL EST EQUITIES INC,31965,01527110
84767,2024-12-31,01527110,ARE,ALEXANDRIA REAL EST EQUITIES INC,31965,01527110
84769,2024-12-30,03209510,APH,AMPHENOL CORP NEW,31967,03209510
84769,2024-12-31,03209510,APH,AMPHENOL CORP NEW,31967,03209510
84781,2024-12-30,09253N10,MHD,BLACKROCK MUNIHOLDINGS FUND INC,31980,09253N10
84781,2024-12-31,09253N10,MHD,BLACKROCK MUNIHOLDINGS FUND INC,31980,09253N10
84788,2024-12-30,02313510,AMZN,AMAZON COM INC,15473,02313510
84788,2024-12-31,02313510,AMZN,AMAZON COM INC,15473,02313510
84819,2024-12-30,82001410,SBET,SHARPLINK GAMING INC,15483,82001410
84819,2024-12-31,82001410,SBET,SHARPLINK GAMING INC,15483,82001410
84820,2024-12-30,G7T96K10,SRL,SCULLY ROYALTY LTD,15468,G7T96K10
84820,2024-12-31,G7T96K10,SRL,SCULLY ROYALTY LTD,15468,G7T96K10
84825,2024-12-30,70319R10,PBHC,PATHFINDER BANCORP INC MD,15490,70319R10
84825,2024-12-31,70319R10,PBHC,PATHFINDER BANCORP INC MD,15490,70319R10
84827,2024-12-30,75091710,RMBS,RAMBUS INC,15471,75091710
84827,2024-12-31,75091710,RMBS,RAMBUS INC,15471,75091710
84828,2024-12-30,78351320,RYAAY,RYANAIR HOLDINGS PLC,15500,78351320
84828,2024-12-31,78351320,RYAAY,RYANAIR HOLDINGS PLC,15500,78351320
84833,2024-12-30,M5252310,WILC,G WILLI FOOD INTL LTD,15481,M5252310
84833,2024-12-31,M5252310,WILC,G WILLI FOOD INTL LTD,15481,M5252310
85002,2024-12-30,80360710,SRPT,SAREPTA THERAPEUTICS INC,15507,80360710
85002,2024-12-31,80360710,SRPT,SAREPTA THERAPEUTICS INC,15507,80360710
85013,2024-12-30,46114710,INTT,INTEST CORP,15529,46114710
85013,2024-12-31,46114710,INTT,INTEST CORP,15529,46114710
85020,2024-12-30,69478X10,PPBI,PACIFIC PREMIER BANCORP INC,15547,69478X10
85020,2024-12-31,69478X10,PPBI,PACIFIC PREMIER BANCORP INC,15547,69478X10
85035,2024-12-30,74736K10,QRVO,QORVO INC,15506,74736K10
85035,2024-12-31,74736K10,QRVO,QORVO INC,15506,74736K10
85040,2024-12-30,82921410,SLP,SIMULATIONS PLUS INC,15534,82921410
85040,2024-12-31,82921410,SLP,SIMULATIONS PLUS INC,15534,82921410
85058,2024-12-30,10112110,BXP,BXP INC,31991,10112110
85058,2024-12-31,10112110,BXP,BXP INC,31991,10112110
85059,2024-12-30,19990810,FIX,COMFORT SYSTEMS USA INC,31994,19990810
85059,2024-12-31,19990810,FIX,COMFORT SYSTEMS USA INC,31994,19990810
85067,2024-12-30,57793310,MMS,MAXIMUS INC,32004,57793310
85067,2024-12-31,57793310,MMS,MAXIMUS INC,32004,57793310
85072,2024-12-30,75121210,RL,RALPH LAUREN CORP,32009,75121210
85072,2024-12-31,75121210,RL,RALPH LAUREN CORP,32009,75121210
85081,2024-12-30,45683710,ING,I N G GROEP N V,32020,45683710
85081,2024-12-31,45683710,ING,I N G GROEP N V,32020,45683710
85082,2024-12-30,27727610,EGP,EASTGROUP PROPERTIES INC,32019,27727610
85082,2024-12-31,27727610,EGP,EASTGROUP PROPERTIES INC,32019,27727610
85168,2024-12-30,42330P10,HLX,HELIX ENERGY SOLUTIONS GROUP INC,15563,42330P10
85168,2024-12-31,42330P10,HLX,HELIX ENERGY SOLUTIONS GROUP INC,15563,42330P10
85172,2024-12-30,0076CA10,AEG,AEGON LTD,7622,0076CA10
85172,2024-12-31,0076CA10,AEG,AEGON LTD,7622,0076CA10
85176,2024-12-30,23337740,DXPE,D X P ENTERPRISES INC,15568,23337740
85176,2024-12-31,23337740,DXPE,D X P ENTERPRISES INC,15568,23337740
85177,2024-12-30,28291410,EGHT,8X8 INC NEW,15567,28291410
85177,2024-12-31,28291410,EGHT,8X8 INC NEW,15567,28291410
85198,2024-12-30,06417N10,OZK,BANK O Z K,15596,06417N10
85198,2024-12-31,06417N10,OZK,BANK O Z K,15596,06417N10
85205,2024-12-30,74345W10,PRPH,PROPHASE LABS INC,15580,74345W10
85205,2024-12-31,74345W10,PRPH,PROPHASE LABS INC,15580,74345W10
85234,2024-12-30,21871N10,CXW,CORECIVIC INC,32025,21871N10
85234,2024-12-31,21871N10,CXW,CORECIVIC INC,32025,21871N10
85246,2024-12-30,48020Q10,JLL,JONES LANG LASALLE INC,32039,48020Q10
85246,2024-12-31,48020Q10,JLL,JONES LANG LASALLE INC,32039,48020Q10
85254,2024-12-30,02319V10,ABEV,AMBEV SA,32018,02319V10
85254,2024-12-31,02319V10,ABEV,AMBEV SA,32018,02319V10
85257,2024-12-30,03110010,AME,AMETEK INC NEW,32054,03110010
85257,2024-12-31,03110010,AME,AMETEK INC NEW,32054,03110010
85259,2024-12-30,11271J10,BN,BROOKFIELD CORP,32056,11271J10
85259,2024-12-31,11271J10,BN,BROOKFIELD CORP,32056,11271J10
85261,2024-12-30,03938L20,MT,ARCELORMITTAL S A LUXEMBOURG,32058,03938L20
85261,2024-12-31,03938L20,MT,ARCELORMITTAL S A LUXEMBOURG,32058,03938L20
85265,2024-12-30,78440X88,SLG,S L GREEN REALTY CORP,32062,78440X88
85265,2024-12-31,78440X88,SLG,S L GREEN REALTY CORP,32062,78440X88
85269,2024-12-30,91913Y10,VLO,VALERO ENERGY CORP NEW,32066,91913Y10
85269,2024-12-31,91913Y10,VLO,VALERO ENERGY CORP NEW,32066,91913Y10
85272,2024-12-30,00760J10,AEHR,AEHR TEST SYSTEMS,15658,00760J10
85272,2024-12-31,00760J10,AEHR,AEHR TEST SYSTEMS,15658,00760J10
85285,2024-12-30,26831110,EDAP,EDAP T M S S A,15626,26831110
85285,2024-12-31,26831110,EDAP,EDAP T M S S A,15626,26831110
85293,2024-12-30,68760410,ORKA,ORUKA THERAPEUTICS INC,15638,68760410
85293,2024-12-31,68760410,ORKA,ORUKA THERAPEUTICS INC,15638,68760410
85299,2024-12-30,51165610,LKFN,LAKELAND FINANCIAL CORP,15657,51165610
85299,2024-12-31,51165610,LKFN,LAKELAND FINANCIAL CORP,15657,51165610
85332,2024-12-30,06684910,BHB,BAR HARBOR BANKSHARES,32069,06684910
85332,2024-12-31,06684910,BHB,BAR HARBOR BANKSHARES,32069,06684910
85339,2024-12-30,09255C10,MHN,BLACKROCK MUNIHLDGS NY QLTY FD,32082,09255C10
85339,2024-12-31,09255C10,MHN,BLACKROCK MUNIHLDGS NY QLTY FD,32082,09255C10
85346,2024-12-30,G6577310,NAT,NORDIC AMERICAN TANKERS LTD,32090,G6577310
85346,2024-12-31,G6577310,NAT,NORDIC AMERICAN TANKERS LTD,32090,G6577310
85348,2024-12-30,98849810,YUM,YUM BRANDS INC,32093,98849810
85348,2024-12-31,98849810,YUM,YUM BRANDS INC,32093,98849810
85372,2024-12-30,31164210,FARO,FARO TECHNOLOGIES INC,15692,31164210
85372,2024-12-31,31164210,FARO,FARO TECHNOLOGIES INC,15692,31164210
85377,2024-12-30,31797010,AIFF,FIREFLY NEUROSCIENCE INC,15683,31797010
85377,2024-12-31,31797010,AIFF,FIREFLY NEUROSCIENCE INC,15683,31797010
85390,2024-12-30,16890510,PLCE,CHILDRENS PLACE INC,15697,16890510
85390,2024-12-31,16890510,PLCE,CHILDRENS PLACE INC,15697,16890510
85394,2024-12-30,74151110,PSMT,PRICESMART INC,15678,74151110
85394,2024-12-31,74151110,PSMT,PRICESMART INC,15678,74151110
85397,2024-12-30,M8186511,RDCM,RADCOM LTD,15708,M8186511
85397,2024-12-31,M8186511,RDCM,RADCOM LTD,15708,M8186511
85399,2024-12-30,00175J10,POWW,AMMO INC,15711,00175J10
85399,2024-12-31,00175J10,POWW,AMMO INC,15711,00175J10
85401,2024-12-30,82691710,SIGA,S I G A TECHNOLOGIES INC,15686,82691710
85401,2024-12-31,82691710,SIGA,S I G A TECHNOLOGIES INC,15686,82691710
85414,2024-12-30,03571083,NLY,ANNALY CAPITAL MANAGEMENT INC,32098,03571083
85414,2024-12-31,03571083,NLY,ANNALY CAPITAL MANAGEMENT INC,32098,03571083
85418,2024-12-30,13303410,CAC,CAMDEN NATIONAL CORP,32101,13303410
85418,2024-12-31,13303410,CAC,CAMDEN NATIONAL CORP,32101,13303410
85419,2024-12-30,14047520,SNDA,SONIDA SENIOR LIVING INC,32102,14047520
85419,2024-12-31,14047520,SNDA,SONIDA SENIOR LIVING INC,32102,14047520
85424,2024-12-30,45765110,INVX,INNOVEX INTERNATIONAL INC,32108,45765110
85424,2024-12-31,45765110,INVX,INNOVEX INTERNATIONAL INC,32108,45765110
85426,2024-12-30,78377T10,RHP,RYMAN HOSPITALITY PROPERTIES INC,32110,78377T10
85426,2024-12-31,78377T10,RHP,RYMAN HOSPITALITY PROPERTIES INC,32110,78377T10
85427,2024-12-30,39890510,GPI,GROUP 1 AUTOMOTIVE INC,32111,39890510
85427,2024-12-31,39890510,GPI,GROUP 1 AUTOMOTIVE INC,32111,39890510
85440,2024-12-30,86183P10,SRI,STONERIDGE INC,32122,86183P10
85440,2024-12-31,86183P10,SRI,STONERIDGE INC,32122,86183P10
85442,2024-12-30,87403910,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,32125,87403910
85442,2024-12-31,87403910,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,32125,87403910
85449,2024-12-30,G3673810,FDP,FRESH DEL MONTE PRODUCE INC,32130,G3673810
85449,2024-12-31,G3673810,FDP,FRESH DEL MONTE PRODUCE INC,32130,G3673810
85459,2024-12-30,12541W20,CHRW,CH ROBINSON WORLDWIDE INC,15758,12541W20
85459,2024-12-31,12541W20,CHRW,CH ROBINSON WORLDWIDE INC,15758,12541W20
85464,2024-12-30,14744810,CWST,CASELLA WASTE SYSTEMS INC,15783,14744810
85464,2024-12-31,14744810,CWST,CASELLA WASTE SYSTEMS INC,15783,14744810
85467,2024-12-30,34641410,FORTY,FORMULA SYSTEMS LTD,15765,34641410
85467,2024-12-31,34641410,FORTY,FORMULA SYSTEMS LTD,15765,34641410
85472,2024-12-30,15202L10,CSR,CENTERSPACE,15761,15202L10
85472,2024-12-31,15202L10,CSR,CENTERSPACE,15761,15202L10
85488,2024-12-30,67104410,OSIS,O S I SYSTEMS INC,15739,67104410
85488,2024-12-31,67104410,OSIS,O S I SYSTEMS INC,15739,67104410
85502,2024-12-30,45170X20,INVE,IDETIVE INC,15745,45170X20
85502,2024-12-31,45170X20,INVE,IDETIVE INC,15745,45170X20
85517,2024-12-30,16990510,CHH,CHOICE HOTELS INTERNATIONAL INC,32132,16990510
85517,2024-12-31,16990510,CHH,CHOICE HOTELS INTERNATIONAL INC,32132,16990510
85526,2024-12-30,45783Q10,NOTV,INOTIV INC,15849,45783Q10
85526,2024-12-31,45783Q10,NOTV,INOTIV INC,15849,45783Q10
85539,2024-12-30,15976520,CTHR,CHARLES & COLVARD LTD,15826,15976520
85539,2024-12-31,15976520,CTHR,CHARLES & COLVARD LTD,15826,15976520
85540,2024-12-30,98873Q10,YHGJ,YUNHONG GREEN CTI LTD,15800,98873Q10
85540,2024-12-31,98873Q10,YHGJ,YUNHONG GREEN CTI LTD,15800,98873Q10
85567,2024-12-30,37364X10,GEOS,GEOSPACE TECHNOLOGIES CORP,15841,37364X10
85567,2024-12-31,37364X10,GEOS,GEOSPACE TECHNOLOGIES CORP,15841,37364X10
85570,2024-12-30,12753720,CDZI,CADIZ INC,7556,12753720
85570,2024-12-31,12753720,CDZI,CADIZ INC,7556,12753720
85586,2024-12-30,04071210,ARKR,ARK RESTAURANTS CORP,7914,04071210
85586,2024-12-31,04071210,ARKR,ARK RESTAURANTS CORP,7914,04071210
85592,2024-12-30,74340W10,PLD,PROLOGIS INC,32135,74340W10
85592,2024-12-31,74340W10,PLD,PROLOGIS INC,32135,74340W10
85593,2024-12-30,00825210,AMG,AFFILIATED MANAGERS GROUP INC,32136,00825210
85593,2024-12-31,00825210,AMG,AFFILIATED MANAGERS GROUP INC,32136,00825210
85602,2024-12-30,20440W10,SID,COMPANHIA SIDERURGICA NACIONAL,32143,20440W10
85602,2024-12-31,20440W10,SID,COMPANHIA SIDERURGICA NACIONAL,32143,20440W10
85604,2024-12-30,26884U10,EPR,E P R PROPERTIES,32145,26884U10
85604,2024-12-31,26884U10,EPR,E P R PROPERTIES,32145,26884U10
85621,2024-12-30,59268810,MTD,METTLER TOLEDO INTERNATIONAL INC,32158,59268810
85621,2024-12-31,59268810,MTD,METTLER TOLEDO INTERNATIONAL INC,32158,59268810
85627,2024-12-30,83545G10,SAH,SONIC AUTOMOTIVE INC,32164,83545G10
85627,2024-12-31,83545G10,SAH,SONIC AUTOMOTIVE INC,32164,83545G10
85631,2024-12-30,05276910,ADSK,AUTODESK INC,7623,05276910
85631,2024-12-31,05276910,ADSK,AUTODESK INC,7623,05276910
85636,2024-12-30,13606910,CM,CANADIAN IMPERIAL BANK COMMERCE,29148,13606910
85636,2024-12-31,13606910,CM,CANADIAN IMPERIAL BANK COMMERCE,29148,13606910
85645,2024-12-30,45718710,INGR,INGREDION INC,32174,45718710
85645,2024-12-31,45718710,INGR,INGREDION INC,32174,45718710
85656,2024-12-30,59540G10,MPB,MID PENN BANCORP INC,32185,59540G10
85656,2024-12-31,59540G10,MPB,MID PENN BANCORP INC,32185,59540G10
85663,2024-12-30,91136310,URI,UNITED RENTALS INC,32191,91136310
85663,2024-12-31,91136310,URI,UNITED RENTALS INC,32191,91136310
85686,2024-12-30,04546C20,ASRT,ASSERTIO HOLDINGS INC,15802,04546C20
85686,2024-12-31,04546C20,ASRT,ASSERTIO HOLDINGS INC,15802,04546C20
85705,2024-12-30,65373A10,OMCC,OLD MARKET CAPITAL CORP,15909,65373A10
85705,2024-12-31,65373A10,OMCC,OLD MARKET CAPITAL CORP,15909,65373A10
85710,2024-12-30,73927610,POWI,POWER INTEGRATIONS INC,15890,73927610
85710,2024-12-31,73927610,POWI,POWER INTEGRATIONS INC,15890,73927610
85724,2024-12-30,71363P10,PRDO,PERDOCEO EDUCATION CORP,15934,71363P10
85724,2024-12-31,71363P10,PRDO,PERDOCEO EDUCATION CORP,15934,71363P10
85725,2024-12-30,12466Q10,CFFI,C & F FINANCIAL CORP,15926,12466Q10
85725,2024-12-31,12466Q10,CFFI,C & F FINANCIAL CORP,15926,12466Q10
85726,2024-12-30,24869P10,DENN,DENNYS CORP,15916,24869P10
85726,2024-12-31,24869P10,DENN,DENNYS CORP,15916,24869P10
85731,2024-12-30,42722X10,HFWA,HERITAGE FINANCIAL CORP WA,15918,42722X10
85731,2024-12-31,42722X10,HFWA,HERITAGE FINANCIAL CORP WA,15918,42722X10
85738,2024-12-30,58937810,MRCY,MERCURY SYSTEMS INC,15939,58937810
85738,2024-12-31,58937810,MRCY,MERCURY SYSTEMS INC,15939,58937810
85741,2024-12-30,43940T10,HOPE,HOPE BANCORP INC,15933,43940T10
85741,2024-12-31,43940T10,HOPE,HOPE BANCORP INC,15933,43940T10
85744,2024-12-30,77437430,RMTI,ROCKWELL MEDICAL INC DE,15928,77437430
85744,2024-12-31,77437430,RMTI,ROCKWELL MEDICAL INC DE,15928,77437430
85751,2024-12-30,88709810,TSBK,TIMBERLAND BANCORP INC,15921,88709810
85751,2024-12-31,88709810,TSBK,TIMBERLAND BANCORP INC,15921,88709810
85753,2024-12-30,92343E10,VRSN,VERISIGN INC,15940,92343E10
85753,2024-12-31,92343E10,VRSN,VERISIGN INC,15940,92343E10
85757,2024-12-30,G6005C10,MPU,MEGA MATRIX INC,34622,G6005C10
85757,2024-12-31,G6005C10,MPU,MEGA MATRIX INC,34622,G6005C10
85763,2024-12-30,92936U10,WPC,W P CAREY INC,34627,92936U10
85763,2024-12-31,92936U10,WPC,W P CAREY INC,34627,92936U10
85765,2024-12-30,78467X10,DIA,SPDR DOW JONES IND AVG ETF TRUST,34628,78467X10
85765,2024-12-31,78467X10,DIA,SPDR DOW JONES IND AVG ETF TRUST,34628,78467X10
85768,2024-12-30,44951W10,IESC,I E S HOLDINGS INC,34633,44951W10
85768,2024-12-31,44951W10,IESC,I E S HOLDINGS INC,34633,44951W10
85789,2024-12-30,12740C10,CADE,CADENCE BANK,7784,12740C10
85789,2024-12-31,12740C10,CADE,CADENCE BANK,7784,12740C10
85792,2024-12-30,74762E10,PWR,QUANTA SERVICES INC,34660,74762E10
85792,2024-12-31,74762E10,PWR,QUANTA SERVICES INC,34660,74762E10
85796,2024-12-30,85815520,SCS,STEELCASE INC,34665,85815520
85796,2024-12-31,85815520,SCS,STEELCASE INC,34665,85815520
85860,2024-12-30,11373M10,BRKL,BROOKLINE BANCORP INC,16026,11373M10
85860,2024-12-31,11373M10,BRKL,BROOKLINE BANCORP INC,16026,11373M10
85863,2024-12-30,19851610,COLM,COLUMBIA SPORTSWEAR CO,16029,19851610
85863,2024-12-31,19851610,COLM,COLUMBIA SPORTSWEAR CO,16029,19851610
85875,2024-12-30,45904410,IBOC,INTERNATIONAL BANCSHARES CORP,31854,45904410
85875,2024-12-31,45904410,IBOC,INTERNATIONAL BANCSHARES CORP,31854,45904410
85883,2024-12-30,66954910,NWFL,NORWOOD FINANCIAL CORP,15993,66954910
85883,2024-12-31,66954910,NWFL,NORWOOD FINANCIAL CORP,15993,66954910
85886,2024-12-30,69318J10,CNXN,PC CONNECTION INC,15994,69318J10
85886,2024-12-31,69318J10,CNXN,PC CONNECTION INC,15994,69318J10
85889,2024-12-30,86887310,SRDX,SURMODICS INC,15995,86887310
85889,2024-12-31,86887310,SRDX,SURMODICS INC,15995,86887310
85903,2024-12-30,20563P10,CIX,COMPX INTERNATIONAL INC,34680,20563P10
85903,2024-12-31,20563P10,CIX,COMPX INTERNATIONAL INC,34680,20563P10
85905,2024-12-30,09255R20,DSU,BLACKROCK DEBT STRATEGIES FD INC,34682,09255R20
85905,2024-12-31,09255R20,DSU,BLACKROCK DEBT STRATEGIES FD INC,34682,09255R20
85913,2024-12-30,57190320,MAR,MARRIOTT INTERNATIONAL INC NEW,30005,57190320
85913,2024-12-31,57190320,MAR,MARRIOTT INTERNATIONAL INC NEW,30005,57190320
85914,2024-12-30,08651610,BBY,BEST BUY COMPANY INC,7506,08651610
85914,2024-12-31,08651610,BBY,BEST BUY COMPANY INC,7506,08651610
