stock,window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2,return_variance,failed
80185,20,1,5.783055944698348e-07,0.9593758173843963,-0.737205553842873,-6.047828904343078e-12,-6.654604263078845e-05,6.009275778752248e-11,2.8799617971205295e-09,0.0003943334134597887,0.8741713074480023,1863,1866,,0.00038141556259151094,True
80191,20,1,5.783055944698348e-07,0.9511532797044477,-0.7107505734643318,0.0006391361554961561,-0.008669969205863826,0.024215984305061,1.1171253066781575,0.00064561275095229,1.4309357399105727,1863,1866,,0.0003778309138540213,
80193,20,1,5.783055944698348e-07,0.9421045070614608,-0.6963648420277213,-3.983186669387351e-09,-0.0014910433641459608,9.820401255761884e-06,0.0004482438013993689,-0.00026047716258284666,-0.331347492708138,1863,1866,,0.001168022171701328,True
80200,20,1,5.783055944698348e-07,0.9367957189564593,-0.5786965238489146,-2.0053536609054845e-09,-0.004437030023428434,3.864252019033425e-08,1.645753410706714e-06,0.0002523871164806071,0.8027269957608325,1863,1866,,0.0001866166051721267,True
80204,20,1,5.783055944698348e-07,0.9442880883029161,-0.5745237988541834,-1.1680434397476347e-11,-0.0038445636615886958,3.2822770309561043e-10,1.4209360315216647e-08,0.0006348440191745112,1.5021203711843178,1863,1866,,0.00033277627640559336,True
80206,20,1,5.783055944698348e-07,0.9315270258234758,-0.5473427408244591,-1.350255884879914e-08,-0.00527375648001116,3.5081832896286945e-07,1.421603971506317e-05,0.000346336577965256,1.0904025901728926,1863,1866,,0.00019064514210007295,True
80210,20,1,5.783055944698348e-07,0.946746363262231,-0.5556024026845989,-4.986529633654868e-09,-0.0034464066204253907,1.1804041551987678e-07,4.757533247544286e-06,0.000362451964156337,1.075445052662918,1863,1866,,0.00021253490555323695,True
80303,20,1,5.783055944698348e-07,0.9385600270266903,-0.5592712222994463,-2.3647750424515834e-13,-0.009726143479999783,2.508759889448637e-12,1.0792848178075834e-10,-0.0005808281339925829,-0.644770521473028,1863,1866,,0.0015147684794588998,True
80307,20,1,5.783055944698348e-07,0.9446244176728782,-0.9596924065365982,-1.54924473250162e-09,-0.008332205303225981,7.331408926618643e-08,4.168075739827858e-06,0.00014560176559868442,0.1669611027287035,1863,1866,,0.0014016127485372146,True
80381,20,1,5.783055944698348e-07,0.9514486430663012,-0.4799378913877155,-1.6637513589046193e-10,-0.0015480071864544254,1.4349509755193332e-08,5.90730356085412e-07,0.0006404227550240556,2.0417976862483687,1863,1866,,0.0001850679789099283,True
80399,20,1,5.783055944698348e-07,0.9475022521747605,-0.589471490210201,-6.865619184281968e-12,-0.014624549785996699,9.784514509835737e-11,3.989202959628385e-09,0.0005426651998461208,1.4700257887040906,1863,1866,,0.0002582639790205761,True
80401,20,1,5.783055944698348e-07,0.9550066667516545,-0.5834049000806736,0.0003674126055822624,-0.0006219932355253643,0.019410648338792587,0.8430491385925388,0.00040948844384618534,1.5586837476665825,1863,1866,,0.0001306392049902129,
80412,20,1,5.783055944698348e-07,0.9445791398823195,-0.5775833408317539,-1.7825740883381513e-12,-0.0012178780953377988,2.321146795142238e-11,9.501778393724228e-10,0.000696503108919797,2.0402312381677152,1863,1866,,0.00022463621352351943,True
80415,20,1,5.783055944698348e-07,0.9522869593404887,-0.6072260958848541,0.0003525305934091172,-0.0006176061646510078,0.01759676594453089,0.8243480018410462,0.0007856184684334514,1.5164534362723454,1863,1866,,0.0004965017027196778,
80421,20,1,5.783055944698348e-07,0.9336022596240654,-0.6506405769811778,7.428937262965452e-05,-0.004649855537561365,0.008684800083525568,0.3751729395859368,0.00035723320866258725,2.0518733528149493,1863,1866,,5.6744205641645325e-05,
80432,20,1,5.783055944698348e-07,0.9520513332964453,-0.5252559110192805,0.00018356962641730146,-0.0002127416816410932,0.013740474311791488,0.5926082418601712,1.474381276864598e-05,0.027081872455356374,1863,1866,,0.0005486921750290722,
80575,20,1,5.783055944698348e-07,0.9515655555813047,-0.651440820462883,-2.653806063790398e-10,-0.0025504921892203214,4.464979472036887e-09,1.874075096429486e-07,0.00039004568252649316,0.9260296713182857,1863,1866,,0.00033213708062825465,True
80681,20,1,5.783055944698348e-07,0.9399162140030031,-0.4963049756224496,-3.0266100736753287e-09,-0.0014819817453994855,6.934609042869738e-08,2.7714764471979794e-06,0.0007684613160454971,2.49276364870206,1863,1866,,0.0001777139553630419,True
80682,20,1,5.783055944698348e-07,0.9181836868501428,-0.6063611660341774,-3.994582442601313e-13,-0.010517506510601349,4.734424300634516e-12,1.954053012384849e-10,-0.0004521604116665238,-0.9830403201261796,1863,1866,,0.00039059846614430185,True
80683,20,1,5.783055944698348e-07,0.9385346642503783,-0.6927850464101621,-4.854598945058797e-10,-7.362307933411749e-05,1.7799614220624703e-08,7.792355859801293e-07,0.0010108200674435442,2.077231261575562,1863,1866,,0.0004467864405939321,True
80688,20,1,5.783055944698348e-07,0.9465426592839371,-0.5949778454439363,-1.526465842616176e-09,-0.0006135617481519695,1.4224999743409007e-08,5.720463944334144e-07,0.0005087411492934922,1.628619065414308,1863,1866,,0.00018342063906528127,True
80691,20,1,5.783055944698348e-07,0.9229871399571374,-0.6475164953797192,-1.6580692374645878e-10,-0.003255495837885203,1.2644525729996859e-09,5.18532626328281e-08,0.0004066765403115326,1.2492138784404119,1863,1866,,0.0001982550904537078,True
80711,20,1,5.783055944698348e-07,0.9505837242903288,-0.6077809204134723,-7.978548488551951e-09,-0.0009536353899965988,1.7463660005399134e-07,7.447201618310444e-06,0.0006609981072245467,1.8195345235677785,1863,1866,,0.00025072101803211186,True
80717,20,1,5.783055944698348e-07,0.9444448167102325,-0.5174814919383977,-9.108442888816626e-09,-7.7935606709989e-05,1.4016972492434044e-06,5.5232263835467805e-05,-8.764578953473008e-05,-0.26579889732133216,1863,1866,,0.0002027167845919473,True
80719,20,1,5.783055944698348e-07,0.9499513574974952,-0.7140242695909214,-1.7811108143916954e-10,-0.0018680858193038663,5.602442279902634e-09,2.505702932350326e-07,0.000936471782997385,1.1825304168158197,1863,1866,,0.0011714570574820641,True
80725,20,1,5.783055944698348e-07,0.9259342449351883,-0.5988814141002909,-4.07152600523375e-09,-0.005403829645042935,8.377471278961227e-08,3.56121026228351e-06,0.00022659804552225283,0.9505071925574187,1863,1866,,0.00010634591334379011,True
80774,20,1,5.783055944698348e-07,0.9435065995982405,-0.7368068481943013,-5.322742246960388e-11,-0.0008948751173354363,5.608640410285394e-10,2.7526287205408606e-08,0.0007480903481721228,1.518931799359867,1863,1866,,0.000450678373467688,True
80779,20,1,5.783055944698348e-07,0.9403793596980269,-0.5840410658385466,-3.253722180573959e-09,-0.0021229574286161235,3.188103548419917e-08,1.290231421561176e-06,0.00011181416247316308,0.3241857652390609,1863,1866,,0.00022241209270713107,True
80784,20,1,5.783055944698348e-07,0.9469953904658861,-0.5743619322263414,-5.3325122095770894e-11,-0.0011901328607748507,1.7082310215258819e-09,7.291024764504582e-08,0.0007230960754038308,2.104349201269136,1863,1866,,0.00021878837132932935,True
80828,20,1,5.783055944698348e-07,0.9598788427641672,-0.5286314676729795,0.0002756365815980155,-0.00157080914075447,0.016464105129742675,0.7278404316960223,0.0005681734351802542,1.1929527684037875,1863,1866,,0.0004211839810466662,
80864,20,1,5.783055944698348e-07,0.9590291035836142,-0.5925396726811749,-3.0839908404800553e-10,-0.001438074484572116,5.248801278879525e-09,2.2083505381324725e-07,0.0003784164000044653,0.8425286736071699,1863,1866,,0.00038332776308679117,True
80866,20,1,5.783055944698348e-07,0.9252376751965561,-0.4645561522722539,0.00021077921681145195,-0.0146758085483647,0.015506117651994672,0.6360636222521481,0.00030722101556843336,1.1723478146324626,1863,1866,,0.0001299372623703215,
80926,20,1,5.783055944698348e-07,0.9467731605132996,-0.6821382743153943,-1.1812306688341323e-10,-0.00012476966257968236,3.077560949284159e-09,1.4760262964727177e-07,0.0006898021778246027,0.7475034029321834,1863,1866,,0.0016599459877050993,True
80928,20,1,5.783055944698348e-07,0.9419069604345666,-0.6752416052033801,0.00035883197124508825,-0.0064719233834027445,0.01774097888996555,0.8325348032620563,0.00039373310734717667,0.7818073984011629,1863,1866,,0.0004738125382424073,
81030,20,1,5.783055944698348e-07,0.9531768094253691,-0.509432811071006,-1.4434353712289294e-09,-9.9098822817556e-05,1.4967533436680943e-07,6.262181967202592e-06,0.0006773989552789377,2.194717148215656,1863,1866,,0.00017843266673625989,True
81035,20,1,5.783055944698348e-07,0.9311486069897561,-0.6295827035893662,-6.970529486949317e-09,-0.0027470019928181877,1.55305027313562e-07,6.5362163440405544e-06,0.0006229064133988545,2.1458604201600853,1863,1866,,0.00015761722875589094,True
81038,20,1,5.783055944698348e-07,0.954135856412834,-0.5888243851493742,0.0006011068520862528,-0.004714254707577359,0.023281486449277612,1.082749048093363,0.0003128151910416353,0.6530935907271985,1863,1866,,0.00042914763515086593,
81040,20,1,5.783055944698348e-07,0.9492746555141413,-0.6041160421424123,0.0004378820943607975,-0.0013795970871681718,0.02120969228782573,0.9221241256764006,9.523649551505616e-05,0.2220735169798876,1863,1866,,0.0003506505085812648,
81043,20,1,5.783055944698348e-07,0.9296923198728309,-0.5257955650788191,-4.822586774366755e-11,-0.00013454866507189855,8.566913981401968e-10,3.3261478086912134e-08,2.5896021188312695e-05,0.06982833367141662,1863,1866,,0.0002537950441584528,True
81044,20,1,5.783055944698348e-07,0.945170019954779,-0.532605548582993,0.0017517198094263442,-0.010228095710416163,0.0412645948743183,1.8850407335545127,-0.00023737577058075267,-0.5373215424580996,1863,1866,,0.00037138731713079383,
81045,20,1,5.783055944698348e-07,0.939308795499976,-0.5607017672382819,-1.0746400436190129e-08,-0.0004103449366514855,2.8919393889979416e-07,1.1408726911054604e-05,0.0006092569497007607,2.0049415541762827,1863,1866,,0.00017285040545141035,True
81046,20,1,5.783055944698348e-07,0.955729645620108,-0.5690648717929336,-7.889067177302422e-11,-3.695993334340564e-05,6.108729741401627e-09,2.5576732188643956e-07,0.0006827832991492117,2.2902699935213966,1863,1866,,0.00016580966922664196,True
81049,20,1,5.783055944698348e-07,0.9749172446659115,-0.6690996987703235,-3.0146831697663856e-09,-0.0008340411642928647,5.1874637556468975e-08,2.3670128273969307e-06,-9.063844580468848e-05,-0.19875515016330508,1863,1866,,0.0003887856558154055,True
81055,20,1,5.783055944698348e-07,0.9574191998453234,-0.6964550272588004,-5.0748589774940456e-09,-0.0003018978651634363,2.1463839410728664e-07,9.785081634810042e-06,0.0004998586366567613,1.2319099976771213,1863,1866,,0.0003186038534139374,True
81061,20,1,5.783055944698348e-07,0.9531737700673274,-0.6345166283528849,-1.2616947042687343e-08,-0.0023402455717238535,6.996501379539447e-07,2.9687732798644785e-05,0.000580635989972145,1.6199940558831107,1863,1866,,0.00023992018891007502,True
81067,20,1,5.783055944698348e-07,0.945264094980245,-0.5736748409794716,0.0009592561711747605,-0.0070202149385847346,0.029453303950570366,1.376994697167541,0.001250044646660142,1.913588140442418,1863,1866,,0.0007938475214826645,
81127,20,1,5.783055944698348e-07,0.9354336861776061,-0.5585095756523366,2.1295417110378523e-05,-0.007410952547906913,0.00458588990959803,0.19968337014156196,0.0006999434413357978,1.3326797609196146,1863,1866,,0.0005117362862025255,
81132,20,1,5.783055944698348e-07,0.9451420297842086,-0.5604409679600402,-1.1548296763308485e-08,-0.010741406150003519,1.7537399364984745e-06,7.088323111142251e-05,0.00049154248920948,0.8401223395659074,1863,1866,,0.0006341848262095564,True
81133,20,1,5.783055944698348e-07,0.9437041404824082,-0.5035642498267341,6.851542525965204e-05,-0.0040117060315243425,0.00897432389647842,0.36037317071461383,0.00037978157009466927,0.7214156710468198,1863,1866,,0.0005157604135970279,
81134,20,1,5.783055944698348e-07,0.9466852521197939,-0.714093916214763,0.001107306944443276,-0.008417239279939093,0.03047401212309584,1.4834669849071382,0.000398779769857059,0.6576430464365199,1863,1866,,0.0007086465691833578,
81284,20,1,5.783055944698348e-07,0.934428967224542,-0.4814293043119906,0.0023277736240299163,-0.003902487153141676,0.04712388938411518,2.186785138695363,0.0003884670615277414,1.4192874657255985,1863,1866,,0.00014012609319261318,
81292,20,1,5.783055944698348e-07,0.9555160997110822,-0.5938205406946688,-6.839063759755959e-09,-6.505186682281838e-05,1.5482501369398403e-07,6.458794241959242e-06,0.0001821075595537517,0.44523027604241233,1863,1866,,0.0003094437556872025,True
81299,20,1,5.783055944698348e-07,0.9629052679102618,-0.5490389148381474,3.253260220215104e-06,-0.003096648601547569,0.0017830245873334215,0.07799073534928544,0.00027913016147291137,0.994027339330574,1863,1866,,0.00014871581801397646,
81521,20,1,5.783055944698348e-07,0.9567819064441928,-0.5593717854337545,-1.259183868285163e-10,-0.0021398268413961308,2.336161990270616e-09,9.147318013414993e-08,0.0003802022959301291,1.2585911989287455,1863,1866,,0.0001695960434107088,True
81540,20,1,5.783055944698348e-07,0.9427440264987186,-0.567452120851133,0.00011643878705136501,-0.0027604604471132,0.010454850839377836,0.4701894989734203,0.0007329754794293618,2.377125960192577,1863,1866,,0.00017739311570403912,
81584,20,1,5.783055944698348e-07,0.9583294526185996,-0.6287366327798904,-2.223798922784681e-11,-0.005963928770171378,6.541179957581169e-10,2.8289086692400032e-08,0.00041696078275544804,1.0874021683046626,1863,1866,,0.0002709775705823249,True
81598,20,1,5.783055944698348e-07,0.9522459032805727,-0.5514584402853935,-8.40855074457636e-09,-4.7485240249889316e-05,2.0345234764634445e-07,8.31280362698337e-06,0.000304836091977704,0.7779381062141618,1863,1866,,0.00029265729216591027,True
81655,20,1,5.783055944698348e-07,0.9529209355343977,-0.519341471449354,-2.1305179842556754e-10,-0.003189047678492818,4.607575987977852e-08,1.8402743751045983e-06,0.0006695279289146326,1.9201024417526589,1863,1866,,0.0002263300893593314,True
81665,20,1,5.783055944698348e-07,0.9451912293687442,-0.6931260545400397,-5.941587666313808e-09,-0.01737128827036849,2.3531974115342862e-07,1.1016675633423158e-05,7.630283784394163e-05,0.11676389659745698,1863,1866,,0.0007879350474644101,True
81675,20,1,5.783055944698348e-07,0.9435535174200402,-0.620727530424918,-2.4365398587633535e-11,-0.01739438257463255,3.3778441873886047e-10,1.4429504219083331e-08,0.0006059608887993041,1.826521398812211,1863,1866,,0.0002070916910143068,True
81677,20,1,5.783055944698348e-07,0.9483799112581331,-0.6460833744585692,-1.666719873227862e-09,-8.387255819086725e-05,3.0937127317161e-08,1.3278854666841684e-06,0.0008574549917595276,2.2050236936706513,1863,1866,,0.0002798633988392739,True
81736,20,1,5.783055944698348e-07,0.9489537803548628,-0.5128358435762357,-1.233472435302474e-09,-0.0022254804200154688,1.1873580321641584e-07,5.094843693623572e-06,0.0006132179051093844,1.577769777060176,1863,1866,,0.0002837177760334267,True
81774,20,1,5.783055944698348e-07,0.9330033465231451,-0.7138041335968028,0.0011861958065786382,-0.004250210480690519,0.030121459988540204,1.5292489995042249,-0.0004652019938344699,-0.6351666959521112,1863,1866,,0.0010020452606831524,
81784,20,1,5.783055944698348e-07,0.9399736763399339,-0.6127883931208216,0.00015358758262740135,-0.00014167196718894992,0.01205625652115634,0.5391177036898315,-0.0005094849972093907,-0.6293801620168082,1863,1866,,0.001218894639877892,
81912,20,1,5.783055944698348e-07,0.9525393400608976,-0.65663240265354,-3.7663367979945406e-09,-0.008868146915385289,1.093634824658259e-06,4.5924605660668044e-05,0.00026338376003915277,0.7715152013465298,1863,1866,,0.00021680320277544192,True
82196,20,1,5.783055944698348e-07,0.9452771468049265,-0.8945152770974625,0.0014996160015343651,-0.0019307334067690807,0.03061049979640912,1.7133936315995517,-0.0011719288235440626,-1.166819746839336,1863,1866,,0.0018666542706554223,
82213,20,1,5.783055944698348e-07,0.9439142981517707,-0.49116505729409643,-2.234250784383107e-09,-0.0014403926990043114,2.652127450469328e-07,1.067114122161833e-05,0.00039731984439147713,1.0554123283111023,1863,1866,,0.00026360149119979533,True
82272,20,1,5.783055944698348e-07,0.9422853341907227,-0.6344982207263832,-1.1449752257419732e-10,-0.003759425242432668,1.7294342310021516e-09,7.426769122387407e-08,0.00043859088763810157,1.3311212080195336,1863,1866,,0.00020323233122334614,True
82292,20,1,5.783055944698348e-07,0.9422653344933899,-0.6736082323954167,4.4929928453285584e-05,-0.001042555972955661,0.006390139979540346,0.29067700297035515,0.0005201403209103306,1.7593096002757047,1863,1866,,0.00016185785966072572,
82298,20,1,5.783055944698348e-07,0.9453271001579342,-0.5894047053082783,-3.548424221122559e-09,-0.0015933335612619004,7.175009360806209e-08,3.057555407550815e-06,-0.000951758982679396,-1.7063705325244936,1863,1866,,0.0005779612237567975,True
82303,20,1,5.783055944698348e-07,0.9620424790717798,-0.5689961140638773,-3.278741278478492e-09,-0.00265182066761227,4.1970893388323396e-07,1.681118995701374e-05,0.0006833991143690927,2.5373758411250966,1863,1866,,0.00013438234308969416,True
82307,20,1,5.783055944698348e-07,0.9480086694800217,-0.5233422185344645,-8.675447693562433e-09,-0.0026036288291151344,3.1980524293837432e-06,0.0001306861784254738,0.00039680356526592954,1.28618070390961,1863,1866,,0.00017682121852520078,True
82311,20,1,5.783055944698348e-07,0.9390339207181251,-0.6387608164134746,3.328418325132532e-05,-0.011536315254254248,0.005719308958079647,0.25027622807639527,0.0005568160922614084,1.4197814029610305,1863,1866,,0.0002855613290583487,
82634,20,1,5.783055944698348e-07,0.9421947291424569,-0.5011300426166498,-5.066511876705704e-09,-0.007547458957358089,2.68598947839125e-07,1.1038417598862977e-05,0.0005777507123959156,1.2942582843215533,1863,1866,,0.00036852645796375686,True
82637,20,1,5.783055944698348e-07,0.9502108386942822,-0.5865615300162552,-3.8655443290736e-09,-0.0010570237763827262,2.9818338929521037e-06,0.00012691354561552762,3.4848928900906805e-05,0.08290028258186591,1863,1866,,0.00032938776099550776,True
82642,20,1,5.783055944698348e-07,0.9590070639948655,-0.5792884735320483,1.4583602891971026e-07,-0.0008729179780926355,0.00039732493445538645,0.01727454850363846,0.0007045328140400203,1.9771156331678656,1863,1866,,0.00023888331908360368,
82646,20,1,5.783055944698348e-07,0.9603810650137657,-0.5656359156109703,-8.526956918331052e-11,-0.003954150908536125,1.4023004101002969e-09,5.7278341419314156e-08,0.0004733508399085108,1.2333470269903903,1863,1866,,0.0002725060087113325,True
82649,20,1,5.783055944698348e-07,0.9457981837776824,-0.8375684355438526,1.0107367275913326e-05,-0.0001272401550151958,0.0032518390408255255,0.13768801819373358,0.00015340753434191595,0.31343794686496496,1863,1866,,0.0004468559743042478,
82651,20,1,5.783055944698348e-07,0.9567278969712146,-0.5516154505607915,-3.360822731224289e-11,-0.0011025462772547012,5.013508843153784e-10,2.087985246530274e-08,0.0006147862925814916,1.7281556356083245,1863,1866,,0.00023467931075787636,True
82654,20,1,5.783055944698348e-07,0.9388554009933978,-0.4241768360254319,0.0019130397130697752,-0.0046237033646057135,0.044147356379757,1.9758761887845224,0.0003500227734698001,1.1912739802182502,1863,1866,,0.00016120660105726345,
82656,20,1,5.783055944698348e-07,0.9505383272109076,-0.660515528382182,-6.553026565825348e-09,-0.0001377107344961992,5.4439841623407154e-06,0.00024233031601285208,0.00032919303937717825,0.6829751925414148,1863,1866,,0.00042908765280792266,True
82694,20,1,5.783055944698348e-07,0.9531434097531718,-0.516923391053222,0.0003456756982065379,-0.0021536784774642825,0.01878064847317136,0.81767564048755,0.0005852873130893625,1.491345336054141,1863,1866,,0.0002875628494355789,
82743,20,1,5.783055944698348e-07,0.9594037429316912,-0.5285721526378493,0.00018470385948099466,-0.0027376074250380356,0.014061337799539173,0.5945673476505745,0.0007272318521301906,1.9896999728284144,1863,1866,,0.00024980434670896304,
82775,20,1,5.783055944698348e-07,0.9564842235533362,-0.7731129631101699,-3.505169932083163e-09,-0.0005523281765307253,6.336347239134082e-08,2.8362142903387996e-06,0.0005307320427836075,1.1422342313678593,1863,1866,,0.0004094898083755271,True
82777,20,1,5.783055944698348e-07,0.9465771689764648,-0.6033027040601076,-5.298428362721097e-12,-0.002752340760568961,1.4146537762313707e-10,6.135854432195813e-09,0.0004581654064169556,1.3090887456059386,1863,1866,,0.00022927974480549653,True
82800,20,1,5.783055944698348e-07,0.9504067135244667,-0.5630673978401437,1.0971282356719847e-05,-0.002398952593295256,0.0033251372777182335,0.14336329585578766,0.00027126772931710465,0.5601161043918773,1863,1866,,0.0004460795860849874,
82855,20,1,5.783055944698348e-07,0.9511684134305025,-0.5816027688124199,0.00027210046471748406,-0.0034613905009137635,0.01701270943015855,0.7238604690341905,0.0006299931457672249,2.2129240959075123,1863,1866,,0.00015068075658031192,
82859,20,1,5.783055944698348e-07,0.9430788177444486,-0.687738059593682,0.000964683221426399,-0.003126214979998654,0.02915566500348711,1.3816262634957965,0.0002496618768592741,0.43657516535268476,1863,1866,,0.000614993086919735,
82860,20,1,5.783055944698348e-07,0.9368367617483581,-0.5990119249216945,-4.2967758906442555e-08,-0.0008620554284475279,5.311920853155749e-07,2.1597517903229624e-05,-6.1492511662847986e-06,-0.018308307450477585,1863,1866,,0.00021099545423045377,True
82924,20,1,5.783055944698348e-07,0.9501343249084946,-0.5835116651520524,-5.735114827487564e-09,-0.001686253022084916,1.8141215962151592e-06,7.594516788781882e-05,0.00022652683812406698,0.68822606953369,1863,1866,,0.00019988861294406238,True
82932,20,1,5.783055944698348e-07,0.9525762659262037,-0.5245600978266602,-1.922108361362973e-08,-0.0041100537142881866,1.2871432766276664e-06,5.151939383152687e-05,0.00022372169852687818,0.6627813297846769,1863,1866,,0.00021067923159297718,True
83011,20,1,5.783055944698348e-07,0.9476840731571828,-0.5956875946581555,-3.42017525412075e-11,-0.0025414139932269375,1.088063298672585e-09,4.593944880582162e-08,0.0005726114180244533,1.2538078442694762,1863,1866,,0.00039421621727484804,True
83143,20,1,5.783055944698348e-07,0.9359108405940942,-0.5507799269314082,1.1362980287032975e-05,-0.003966114718253699,0.003471470483980464,0.14610800382762185,0.000527214681823781,1.3667599470966354,1863,1866,,0.00027574769979744104,
83186,20,1,5.783055944698348e-07,0.9453313394113779,-0.5531946643340089,0.0012112494379922234,-0.002184030380064428,0.03318807183216652,1.553239451545567,0.0006687323060815737,1.9738446461991412,1863,1866,,0.00022405543475735473,
83188,20,1,5.783055944698348e-07,0.9411368838816228,-0.5345473215691352,-3.3599789617255738e-12,-2.3437095569622812e-05,2.0061992709030325e-10,8.515076272126867e-09,-0.00048268841811391263,-0.9043899184811958,1863,1866,,0.000530598370484608,True
83233,20,1,5.783055944698348e-07,0.9483049287319757,-0.6182541905873433,-1.404165672624913e-11,-0.00742036722618189,4.0298482673195167e-10,1.7396825803832564e-08,0.00021721205792596534,0.4851111879949614,1863,1866,,0.00037328183705747893,True
83264,20,1,5.783055944698348e-07,0.9485043666697455,-0.5326444050768868,-2.43770559293921e-10,-0.009547146444589538,1.0158802082842127e-08,4.059327904102482e-07,0.0003273379722838568,0.7832737818299772,1863,1866,,0.00032464522161287945,True
83366,20,1,5.783055944698348e-07,0.9417646472887917,-0.6746641475623427,-4.962454891455081e-10,-0.0006905440019429054,1.839232358583499e-08,7.923579478183692e-07,-0.0011577979331729496,-1.2904890030460392,1863,1866,,0.0014856550215181865,True
83421,20,1,5.783055944698348e-07,0.9443862330309828,-0.6046036559546455,0.00027058465183704694,0.0006218453432048632,0.016221716646395202,0.7215884435189925,4.857957162041169e-05,0.085574363781379,1863,1866,,0.0005933609579698416,
83443,20,1,5.783055944698348e-07,0.9565228680046236,-0.5435060607758766,-5.274834347090973e-09,-0.001886041140992667,2.691803554288205e-07,1.1280265561473477e-05,0.0004406496168866728,1.6821974182694783,1863,1866,,0.00013252146267289205,True
83445,20,1,5.783055944698348e-07,0.9416530405799997,-0.6296975822578439,-4.646487639092811e-10,-0.011500565690000908,7.798762891646715e-09,3.331193966473805e-07,-0.0005350019373504138,-0.777486284388328,1863,1866,,0.000881148409509277,True
83450,20,1,5.783055944698348e-07,0.9516424763359514,-0.5138607782695923,2.9438111754931384e-06,-3.02446936784051e-05,0.0017975230195470793,0.07422946026528758,0.00023332043660635472,0.47691172033051205,1863,1866,,0.0004448064294147454,
83462,20,1,5.783055944698348e-07,0.9540143056885264,-0.45211294031505034,0.001221294171923737,-0.0009863636909790419,0.03490331762823074,1.5626467688939218,0.00038063079371025835,0.8706448968614526,1863,1866,,0.00035842572892036525,
83509,20,1,5.783055944698348e-07,0.9482383880336517,-0.5613774741121196,-3.8400393975734914e-12,-0.0002798160279855466,5.6196991683867486e-11,2.2180512309604395e-09,-9.282439286374299e-05,-0.19650812271449236,1863,1866,,0.0004150877681928651,True
83597,20,1,5.783055944698348e-07,0.9459379600676708,-0.5664409090530511,-5.071427722214139e-10,-0.00047833323735990696,5.01929134884212e-08,2.0384603645041886e-06,0.0005794417966012412,1.770177126351206,1863,1866,,0.00019908521559379463,True
83601,20,1,5.783055944698348e-07,0.9492815186268537,-0.5394484756312825,-3.205657961302677e-12,-0.0018802297178033278,1.8507681717851241e-10,7.953830730510957e-09,0.0007285768717738856,1.3760600078262322,1863,1866,,0.0005495748753706406,True
83604,20,1,5.783055944698348e-07,0.9539482336080877,-0.6123440398380333,-1.80374049030263e-09,-0.0021379824858911434,4.184998833695054e-07,1.8352849385255015e-05,0.00040262862658791207,1.1269226158711798,1863,1866,,0.00024041717702269185,True
83661,20,1,5.783055944698348e-07,0.9419816566039289,-0.6144167533345697,-1.1687020240458423e-09,-0.0010808134909154887,5.068867024652553e-08,2.120879572563995e-06,0.00044698259208542096,0.9710328215137171,1863,1866,,0.0003916106528712369,True
83671,20,1,5.783055944698348e-07,0.9473583738039159,-0.6104001276068445,-7.314977290562297e-09,-1.0792695103178929e-05,1.5490567009309868e-07,6.660577371404407e-06,0.0003547471634329154,0.5952078214830154,1863,1866,,0.000666498572116574,True
83720,20,1,5.783055944698348e-07,0.9541026235024375,-0.5686932455466018,1.8673945081371102e-06,-0.001237036515715939,0.0014098545321312701,0.05920360948099794,0.0008312945805931419,1.9348230934219874,1863,1866,,0.0003475799586033916,
83728,20,1,5.783055944698348e-07,0.9634292114053432,-0.6345828045477293,-3.490436362163507e-08,-0.00011064996717569109,4.054061341565859e-07,1.681373480928632e-05,0.0005822627180291293,2.393215455242503,1863,1866,,0.00011042753990446465,True
83822,20,1,5.783055944698348e-07,0.9501944456425006,-0.6479209136248578,0.0007064703849837262,0.0014292141735026131,0.024050130169699032,1.1757743061145758,-0.0004045339966450489,-0.6961601840908116,1863,1866,,0.0006277017979949061,
83834,20,1,5.783055944698348e-07,0.9372361082891113,-0.9346646971884687,-4.5619730215662457e-10,-0.0004440204255187208,1.879884197188313e-08,1.0189191631384705e-06,-0.0009445120237329704,-0.836808693836136,1863,1866,,0.002348555874129978,True
83835,20,1,5.783055944698348e-07,0.9444515994861769,-0.4632177108815234,3.044964011089668e-05,-0.004730066549347489,0.005768464831351272,0.2393727805110949,0.0004220061981510183,1.5253581847697946,1863,1866,,0.00014251838710650902,
83856,20,1,5.783055944698348e-07,0.945392128587243,-0.5824310129368067,3.973035802573577e-07,-0.0036370787970643192,0.0006177247574941057,0.027377940539935693,0.001082017444541022,2.5364926027398402,1863,1866,,0.0003366738175498401,
83976,20,1,5.783055944698348e-07,0.9407411557079798,-0.7059191924939114,-1.0382028570177226e-10,-0.003196864049257231,1.621628789671e-08,7.237015973658868e-07,-0.0004054530708400125,-0.5861863740048634,1863,1866,,0.000887685075468256,True
83987,20,1,5.783055944698348e-07,0.9583980769734723,-0.5802224871377477,-1.421773809795468e-11,-5.890738608904655e-06,2.0020941869540587e-10,8.33239189890354e-09,0.0004045555465380269,1.266547378517684,1863,1866,,0.00019042773308406276,True
